,object,animal,datetime
2054,rfid,lemon,2025-04-04 15:09:23.067
2055,rfid,lemon,2025-04-04 15:09:23.185
2056,rfid,lemon,2025-04-04 15:09:23.304
2057,rfid,lemon,2025-04-04 15:09:23.420
2058,rfid,lemon,2025-04-04 15:09:23.536
2059,rfid,lemon,2025-04-04 15:09:23.655
2060,rfid,lemon,2025-04-04 15:09:23.973
2061,rfid,lemon,2025-04-04 15:09:24.090
2062,rfid,lemon,2025-04-04 15:09:24.207
2063,rfid,lemon,2025-04-04 15:09:24.332
2064,rfid,lemon,2025-04-04 15:09:24.664
2065,rfid,lemon,2025-04-04 15:09:24.783
2066,rfid,lemon,2025-04-04 15:09:24.900
2067,rfid,lemon,2025-04-04 15:09:25.021
2068,rfid,lemon,2025-04-04 15:09:25.139
2069,rfid,lemon,2025-04-04 15:09:25.260
2070,rfid,lemon,2025-04-04 15:09:25.378
2071,rfid,lemon,2025-04-04 15:09:25.499
2072,rfid,lemon,2025-04-04 15:09:25.618
2073,rfid,lemon,2025-04-04 15:09:25.735
2074,rfid,lemon,2025-04-04 15:09:25.954
2075,rfid,lemon,2025-04-04 15:09:26.173
2076,rfid,lemon,2025-04-04 15:09:26.290
2077,rfid,lemon,2025-04-04 15:09:26.414
2078,rfid,lemon,2025-04-04 15:09:26.537
2079,rfid,lemon,2025-04-04 15:09:26.659
2080,rfid,lemon,2025-04-04 15:09:26.779
2081,rfid,lemon,2025-04-04 15:09:26.898
2082,rfid,lemon,2025-04-04 15:09:27.016
2083,rfid,lemon,2025-04-04 15:09:27.136
2084,innerIR,-,2025-04-04 15:09:33.905
2085,outerIR,-,2025-04-04 15:09:35.630
2086,outerIR,-,2025-04-04 15:09:38.048
2087,outerIR,-,2025-04-04 15:09:39.769
2088,innerIR,-,2025-04-04 15:09:41.791
2089,outerIR,-,2025-04-04 15:09:42.008
2090,outerIR,-,2025-04-04 15:10:06.169
2091,outerIR,-,2025-04-04 15:10:07.894
2092,innerIR,-,2025-04-04 15:10:08.309
2093,innerIR,-,2025-04-04 15:10:12.735
2094,innerIR,-,2025-04-04 15:10:14.767
2095,innerIR,-,2025-04-04 15:10:15.883
2096,innerIR,-,2025-04-04 15:10:24.413
2097,outerIR,-,2025-04-04 15:10:26.848
2098,outerIR,-,2025-04-04 15:10:30.873
2099,innerIR,-,2025-04-04 15:10:31.499
2100,innerIR,-,2025-04-04 15:10:33.419
2101,outerIR,-,2025-04-04 15:10:51.869
2102,outerIR,-,2025-04-04 15:10:52.193
2103,innerIR,-,2025-04-04 15:10:52.910
2104,outerIR,-,2025-04-04 15:10:54.833
2105,innerIR,-,2025-04-04 15:10:59.498
2106,outerIR,-,2025-04-04 15:11:41.401
2107,outerIR,-,2025-04-04 15:11:41.623
2108,outerIR,-,2025-04-04 15:11:42.145
2109,outerIR,-,2025-04-04 15:11:44.569
2110,innerIR,-,2025-04-04 15:11:46.891
2111,innerIR,-,2025-04-04 15:11:48.716
2112,innerIR,-,2025-04-04 15:12:00.880
2113,outerIR,-,2025-04-04 15:12:01.303
2114,outerIR,-,2025-04-04 15:12:12.141
2115,innerIR,-,2025-04-04 15:12:13.371
2116,innerIR,-,2025-04-04 15:12:15.195
2117,outerIR,-,2025-04-04 15:12:16.010
2118,outerIR,-,2025-04-04 15:12:16.327
2119,outerIR,-,2025-04-04 15:12:30.567
2120,outerIR,-,2025-04-04 15:12:31.696
2121,outerIR,-,2025-04-04 15:12:42.132
2122,outerIR,-,2025-04-04 15:12:44.059
2123,outerIR,-,2025-04-04 15:12:46.577
2124,outerIR,-,2025-04-04 15:12:47.496
2125,outerIR,-,2025-04-04 15:12:48.116
2126,outerIR,-,2025-04-04 15:12:50.234
2127,outerIR,-,2025-04-04 15:12:51.259
2128,outerIR,-,2025-04-04 15:12:53.084
2129,outerIR,-,2025-04-04 15:13:00.512
2130,outerIR,-,2025-04-04 15:13:03.141
2131,outerIR,-,2025-04-04 15:13:06.081
2132,outerIR,-,2025-04-04 15:13:30.544
2133,outerIR,-,2025-04-04 15:13:33.973
2134,outerIR,-,2025-04-04 15:13:36.498
2135,innerIR,-,2025-04-04 15:13:37.216
2136,outerIR,-,2025-04-04 15:13:37.533
2137,outerIR,-,2025-04-04 15:13:38.752
2138,outerIR,-,2025-04-04 15:13:41.270
2139,innerIR,-,2025-04-04 15:13:42.289
2140,rfid,wolverine,2025-04-04 15:13:42.638
2141,outerIR,-,2025-04-04 15:13:51.224
2142,innerIR,-,2025-04-04 15:13:51.947
2143,rfid,lemon,2025-04-04 15:13:51.969
2144,rfid,lemon,2025-04-04 15:13:52.090
2145,rfid,lemon,2025-04-04 15:13:52.210
2146,rfid,lemon,2025-04-04 15:13:52.329
2147,rfid,lemon,2025-04-04 15:13:52.448
2148,rfid,lemon,2025-04-04 15:13:52.566
2149,rfid,lemon,2025-04-04 15:13:52.684
2150,rfid,lemon,2025-04-04 15:13:52.806
2151,rfid,lemon,2025-04-04 15:13:52.927
2152,rfid,lemon,2025-04-04 15:13:53.047
2153,rfid,lemon,2025-04-04 15:13:53.266
2154,rfid,lemon,2025-04-04 15:13:53.380
2155,rfid,lemon,2025-04-04 15:13:53.496
2156,rfid,lemon,2025-04-04 15:13:53.612
2157,rfid,lemon,2025-04-04 15:13:53.734
2158,rfid,lemon,2025-04-04 15:13:53.850
2159,rfid,lemon,2025-04-04 15:13:53.965
2160,rfid,lemon,2025-04-04 15:13:54.087
2161,rfid,lemon,2025-04-04 15:13:54.201
2162,rfid,lemon,2025-04-04 15:13:54.420
2163,rfid,lemon,2025-04-04 15:13:54.837
2164,rfid,lemon,2025-04-04 15:13:54.952
2165,rfid,lemon,2025-04-04 15:13:55.076
2166,rfid,lemon,2025-04-04 15:13:55.192
2167,rfid,lemon,2025-04-04 15:13:55.307
2168,rfid,lemon,2025-04-04 15:13:55.426
2169,rfid,lemon,2025-04-04 15:13:55.544
2170,rfid,lemon,2025-04-04 15:13:55.660
2171,rfid,lemon,2025-04-04 15:13:55.780
2172,rfid,lemon,2025-04-04 15:13:55.902
2173,rfid,lemon,2025-04-04 15:13:56.018
2174,rfid,lemon,2025-04-04 15:13:56.134
2175,rfid,lemon,2025-04-04 15:13:56.450
2176,rfid,lemon,2025-04-04 15:13:56.565
2177,rfid,lemon,2025-04-04 15:13:56.683
2178,rfid,lemon,2025-04-04 15:13:56.806
2179,rfid,lemon,2025-04-04 15:13:56.929
2180,rfid,lemon,2025-04-04 15:13:57.047
2181,rfid,lemon,2025-04-04 15:13:57.164
2182,rfid,lemon,2025-04-04 15:13:57.287
2183,rfid,lemon,2025-04-04 15:13:57.405
2184,rfid,lemon,2025-04-04 15:13:57.529
2185,rfid,lemon,2025-04-04 15:13:57.648
2186,rfid,lemon,2025-04-04 15:13:57.763
2187,rfid,lemon,2025-04-04 15:13:57.881
2188,rfid,lemon,2025-04-04 15:13:57.997
2189,rfid,lemon,2025-04-04 15:13:58.111
2190,rfid,lemon,2025-04-04 15:13:58.229
2191,rfid,lemon,2025-04-04 15:13:58.348
2192,rfid,lemon,2025-04-04 15:13:58.562
2193,rfid,lemon,2025-04-04 15:13:58.776
2194,rfid,lemon,2025-04-04 15:13:58.990
2195,rfid,lemon,2025-04-04 15:13:59.107
2196,rfid,lemon,2025-04-04 15:13:59.322
2197,rfid,lemon,2025-04-04 15:13:59.438
2198,rfid,lemon,2025-04-04 15:13:59.554
2199,rfid,lemon,2025-04-04 15:13:59.673
2200,rfid,lemon,2025-04-04 15:13:59.790
2201,rfid,lemon,2025-04-04 15:13:59.909
2202,rfid,lemon,2025-04-04 15:14:00.129
2203,rfid,lemon,2025-04-04 15:14:00.246
2204,rfid,lemon,2025-04-04 15:14:00.361
2205,rfid,lemon,2025-04-04 15:14:00.476
2206,rfid,lemon,2025-04-04 15:14:00.595
2207,rfid,lemon,2025-04-04 15:14:00.715
2208,rfid,lemon,2025-04-04 15:14:00.831
2209,rfid,lemon,2025-04-04 15:14:00.947
2210,rfid,lemon,2025-04-04 15:14:01.069
2211,rfid,lemon,2025-04-04 15:14:01.186
2212,rfid,lemon,2025-04-04 15:14:01.402
2213,rfid,lemon,2025-04-04 15:14:01.518
2214,rfid,lemon,2025-04-04 15:14:01.642
2215,rfid,lemon,2025-04-04 15:14:01.758
2216,rfid,lemon,2025-04-04 15:14:02.078
2217,rfid,lemon,2025-04-04 15:14:02.194
2218,rfid,lemon,2025-04-04 15:14:02.311
2219,rfid,lemon,2025-04-04 15:14:02.427
2220,rfid,lemon,2025-04-04 15:14:02.547
2221,rfid,lemon,2025-04-04 15:14:02.668
2222,rfid,lemon,2025-04-04 15:14:02.791
2223,rfid,lemon,2025-04-04 15:14:02.912
2224,rfid,lemon,2025-04-04 15:14:03.028
2225,rfid,lemon,2025-04-04 15:14:03.149
2226,rfid,lemon,2025-04-04 15:14:03.267
2227,rfid,lemon,2025-04-04 15:14:03.384
2228,rfid,lemon,2025-04-04 15:14:03.501
2229,rfid,lemon,2025-04-04 15:14:03.618
2230,rfid,lemon,2025-04-04 15:14:03.735
2231,rfid,lemon,2025-04-04 15:14:03.951
2232,rfid,lemon,2025-04-04 15:14:04.172
2233,rfid,lemon,2025-04-04 15:14:04.293
2234,rfid,lemon,2025-04-04 15:14:04.414
2235,rfid,lemon,2025-04-04 15:14:04.732
2236,rfid,lemon,2025-04-04 15:14:04.951
2237,rfid,lemon,2025-04-04 15:14:05.069
2238,rfid,lemon,2025-04-04 15:14:05.185
2239,rfid,lemon,2025-04-04 15:14:05.307
2240,rfid,lemon,2025-04-04 15:14:05.428
2241,rfid,lemon,2025-04-04 15:14:05.545
2242,rfid,lemon,2025-04-04 15:14:05.666
2243,rfid,lemon,2025-04-04 15:14:05.985
2244,rfid,lemon,2025-04-04 15:14:06.302
2245,rfid,lemon,2025-04-04 15:14:06.419
2246,rfid,lemon,2025-04-04 15:14:06.737
2247,rfid,lemon,2025-04-04 15:14:06.859
2248,rfid,lemon,2025-04-04 15:14:06.978
2249,rfid,lemon,2025-04-04 15:14:07.199
2250,rfid,lemon,2025-04-04 15:14:07.316
2251,rfid,lemon,2025-04-04 15:14:07.535
2252,rfid,lemon,2025-04-04 15:14:07.755
2253,rfid,lemon,2025-04-04 15:14:07.882
2254,rfid,lemon,2025-04-04 15:14:08.003
2255,rfid,lemon,2025-04-04 15:14:08.121
2256,rfid,lemon,2025-04-04 15:14:08.239
2257,rfid,lemon,2025-04-04 15:14:08.361
2258,rfid,lemon,2025-04-04 15:14:08.480
2259,rfid,lemon,2025-04-04 15:14:08.601
2260,rfid,lemon,2025-04-04 15:14:09.019
2261,rfid,lemon,2025-04-04 15:14:09.243
2262,rfid,lemon,2025-04-04 15:14:09.460
2263,rfid,lemon,2025-04-04 15:14:09.677
2264,rfid,lemon,2025-04-04 15:14:09.794
2265,rfid,lemon,2025-04-04 15:14:10.115
2266,rfid,lemon,2025-04-04 15:14:10.235
2267,rfid,lemon,2025-04-04 15:14:10.353
2268,rfid,lemon,2025-04-04 15:14:10.571
2269,rfid,lemon,2025-04-04 15:14:10.788
2270,rfid,lemon,2025-04-04 15:14:10.905
2271,rfid,lemon,2025-04-04 15:14:11.021
2272,rfid,lemon,2025-04-04 15:14:11.345
2273,rfid,lemon,2025-04-04 15:14:11.465
2274,rfid,lemon,2025-04-04 15:14:11.682
2275,rfid,lemon,2025-04-04 15:14:11.902
2276,rfid,lemon,2025-04-04 15:14:12.021
2277,rfid,lemon,2025-04-04 15:14:12.139
2278,rfid,lemon,2025-04-04 15:14:12.255
2279,rfid,lemon,2025-04-04 15:14:12.379
2280,rfid,lemon,2025-04-04 15:14:12.495
2281,rfid,lemon,2025-04-04 15:14:12.616
2282,rfid,lemon,2025-04-04 15:14:12.736
2283,rfid,lemon,2025-04-04 15:14:12.851
2284,rfid,lemon,2025-04-04 15:14:12.968
2285,rfid,lemon,2025-04-04 15:14:13.086
2286,rfid,lemon,2025-04-04 15:14:13.206
2287,rfid,lemon,2025-04-04 15:14:13.322
2288,rfid,lemon,2025-04-04 15:14:13.440
2289,rfid,lemon,2025-04-04 15:14:13.555
2290,rfid,lemon,2025-04-04 15:14:13.672
2291,rfid,lemon,2025-04-04 15:14:13.788
2292,rfid,lemon,2025-04-04 15:14:13.905
2293,rfid,lemon,2025-04-04 15:14:14.022
2294,rfid,lemon,2025-04-04 15:14:14.140
2295,rfid,lemon,2025-04-04 15:14:14.256
2296,rfid,lemon,2025-04-04 15:14:14.373
2297,rfid,lemon,2025-04-04 15:14:14.488
2298,rfid,lemon,2025-04-04 15:14:14.610
2299,rfid,lemon,2025-04-04 15:14:14.728
2300,rfid,lemon,2025-04-04 15:14:14.849
2301,rfid,lemon,2025-04-04 15:14:14.964
2302,rfid,lemon,2025-04-04 15:14:15.083
2303,rfid,lemon,2025-04-04 15:14:15.198
2304,innerIR,-,2025-04-04 15:14:17.230
2305,outerIR,-,2025-04-04 15:14:18.246
2306,rfid,wolverine,2025-04-04 15:14:18.419
2307,innerIR,-,2025-04-04 15:14:19.169
2308,innerIR,-,2025-04-04 15:14:19.589
2309,outerIR,-,2025-04-04 15:14:19.803
2310,outerIR,-,2025-04-04 15:24:34.213
2311,rfid,lychee,2025-04-04 15:24:34.817
2312,rfid,lychee,2025-04-04 15:24:35.039
2313,rfid,lychee,2025-04-04 15:24:35.258
2314,rfid,lychee,2025-04-04 15:24:35.374
2315,rfid,lychee,2025-04-04 15:24:35.494
2316,innerIR,-,2025-04-04 15:24:35.538
2317,rfid,lychee,2025-04-04 15:24:35.813
2318,rfid,lychee,2025-04-04 15:24:35.937
2319,rfid,lychee,2025-04-04 15:24:36.053
2320,rfid,lychee,2025-04-04 15:24:36.171
2321,rfid,lychee,2025-04-04 15:24:36.288
2322,rfid,lychee,2025-04-04 15:24:36.405
2323,rfid,lychee,2025-04-04 15:24:36.521
2324,rfid,lychee,2025-04-04 15:24:36.642
2325,rfid,lychee,2025-04-04 15:24:36.761
2326,rfid,lychee,2025-04-04 15:24:36.880
2327,rfid,lychee,2025-04-04 15:24:36.995
2328,session,-,2025-04-04 15:28:23.263
2329,outerIR,-,2025-04-04 15:35:05.144
2330,innerIR,-,2025-04-04 15:35:05.367
2331,innerIR,-,2025-04-04 15:35:07.789
2332,outerIR,-,2025-04-04 15:35:08.212
2333,innerIR,-,2025-04-04 15:35:08.833
2334,outerIR,-,2025-04-04 15:35:11.651
2335,outerIR,-,2025-04-04 15:35:17.479
2336,innerIR,-,2025-04-04 15:35:19.003
2337,rfid,wolverine,2025-04-04 15:35:19.072
2338,rfid,wolverine,2025-04-04 15:35:19.193
2339,rfid,wolverine,2025-04-04 15:35:19.315
2340,rfid,wolverine,2025-04-04 15:35:19.434
2341,outerIR,-,2025-04-04 15:35:21.121
2342,innerIR,-,2025-04-04 15:35:21.639
2343,outerIR,-,2025-04-04 15:35:23.659
2344,rfid,lemon,2025-04-04 15:35:24.060
2345,innerIR,-,2025-04-04 15:35:24.075
2346,rfid,lemon,2025-04-04 15:35:24.181
2347,rfid,lemon,2025-04-04 15:35:24.301
2348,rfid,lemon,2025-04-04 15:35:25.833
2349,rfid,lemon,2025-04-04 15:35:25.952
2350,rfid,lemon,2025-04-04 15:35:26.073
2351,rfid,lemon,2025-04-04 15:35:26.192
2352,rfid,lemon,2025-04-04 15:35:26.411
2353,rfid,lemon,2025-04-04 15:35:26.530
2354,rfid,lemon,2025-04-04 15:35:26.650
2355,rfid,lemon,2025-04-04 15:35:26.770
2356,rfid,lemon,2025-04-04 15:35:26.889
2357,rfid,lemon,2025-04-04 15:35:27.108
2358,rfid,lemon,2025-04-04 15:35:27.225
2359,rfid,lemon,2025-04-04 15:35:27.340
2360,innerIR,-,2025-04-04 15:35:27.401
2361,rfid,lemon,2025-04-04 15:35:27.459
2362,rfid,lemon,2025-04-04 15:35:27.578
2363,outerIR,-,2025-04-04 15:35:28.519
2364,innerIR,-,2025-04-04 15:35:36.349
2365,outerIR,-,2025-04-04 15:35:36.674
2366,rfid,wolverine,2025-04-04 15:35:36.713
2367,rfid,wolverine,2025-04-04 15:35:36.933
2368,rfid,wolverine,2025-04-04 15:35:37.051
2369,outerIR,-,2025-04-04 15:35:48.413
2370,outerIR,-,2025-04-04 15:35:49.838
2371,innerIR,-,2025-04-04 15:35:51.757
2372,outerIR,-,2025-04-04 15:35:52.774
2373,innerIR,-,2025-04-04 15:35:53.612
2374,innerIR,-,2025-04-04 15:35:53.831
2375,rfid,wolverine,2025-04-04 15:35:54.093
2376,rfid,wolverine,2025-04-04 15:35:54.215
2377,rfid,wolverine,2025-04-04 15:35:54.336
2378,rfid,wolverine,2025-04-04 15:35:54.455
2379,rfid,wolverine,2025-04-04 15:35:54.574
2380,innerIR,-,2025-04-04 15:35:55.454
2381,innerIR,-,2025-04-04 15:35:56.071
2382,innerIR,-,2025-04-04 15:35:56.685
2383,outerIR,-,2025-04-04 15:35:59.303
2384,innerIR,-,2025-04-04 15:36:00.026
2385,rfid,lemon,2025-04-04 15:36:00.104
2386,rfid,lemon,2025-04-04 15:36:00.227
2387,rfid,lemon,2025-04-04 15:36:00.349
2388,rfid,lemon,2025-04-04 15:36:00.469
2389,rfid,lemon,2025-04-04 15:36:00.593
2390,rfid,lemon,2025-04-04 15:36:00.708
2391,rfid,lemon,2025-04-04 15:36:00.827
2392,rfid,lemon,2025-04-04 15:36:00.949
2393,rfid,lemon,2025-04-04 15:36:01.070
2394,rfid,lemon,2025-04-04 15:36:01.188
2395,rfid,lemon,2025-04-04 15:36:01.306
2396,rfid,lemon,2025-04-04 15:36:01.425
2397,rfid,lemon,2025-04-04 15:36:01.545
2398,rfid,lemon,2025-04-04 15:36:01.670
2399,rfid,lemon,2025-04-04 15:36:01.787
2400,rfid,lemon,2025-04-04 15:36:01.903
2401,rfid,lemon,2025-04-04 15:36:02.019
2402,rfid,lemon,2025-04-04 15:36:02.134
2403,rfid,lemon,2025-04-04 15:36:02.249
2404,rfid,lemon,2025-04-04 15:36:02.370
2405,rfid,lemon,2025-04-04 15:36:02.486
2406,rfid,lemon,2025-04-04 15:36:02.804
2407,rfid,lemon,2025-04-04 15:36:02.919
2408,rfid,lemon,2025-04-04 15:36:03.039
2409,rfid,lemon,2025-04-04 15:36:03.158
2410,outerIR,-,2025-04-04 15:36:04.153
2411,rfid,wolverine,2025-04-04 15:36:04.374
2412,rfid,wolverine,2025-04-04 15:36:04.493
2413,outerIR,-,2025-04-04 15:36:10.985
2414,outerIR,-,2025-04-04 15:36:15.317
2415,outerIR,-,2025-04-04 16:19:31.649
2416,rfid,lychee,2025-04-04 16:19:32.454
2417,rfid,lychee,2025-04-04 16:19:32.672
2418,rfid,lychee,2025-04-04 16:19:32.796
2419,rfid,lychee,2025-04-04 16:19:32.915
2420,rfid,lychee,2025-04-04 16:19:33.035
2421,rfid,lychee,2025-04-04 16:19:33.154
2422,rfid,lychee,2025-04-04 16:19:33.478
2423,rfid,lychee,2025-04-04 16:19:34.499
2424,rfid,lychee,2025-04-04 16:19:34.921
2425,innerIR,-,2025-04-04 16:19:34.980
2426,rfid,lychee,2025-04-04 16:19:35.039
2427,rfid,lychee,2025-04-04 16:19:35.162
2428,rfid,lychee,2025-04-04 16:19:35.484
2429,rfid,lychee,2025-04-04 16:19:35.800
2430,rfid,lychee,2025-04-04 16:19:35.918
2431,rfid,lychee,2025-04-04 16:19:36.240
2432,rfid,lychee,2025-04-04 16:19:36.459
2433,outerIR,-,2025-04-04 16:20:24.086
2434,innerIR,-,2025-04-04 16:20:24.718
2435,rfid,wolverine,2025-04-04 16:20:24.743
2436,rfid,wolverine,2025-04-04 16:20:24.961
2437,rfid,wolverine,2025-04-04 16:20:25.084
2438,outerIR,-,2025-04-04 16:20:26.739
2439,innerIR,-,2025-04-04 16:20:26.962
2440,innerIR,-,2025-04-04 16:20:29.688
2441,innerIR,-,2025-04-04 16:20:35.025
2442,innerIR,-,2025-04-04 16:20:37.253
2443,innerIR,-,2025-04-04 16:20:43.891
2444,innerIR,-,2025-04-04 16:20:45.719
2445,innerIR,-,2025-04-04 16:20:51.048
2446,outerIR,-,2025-04-04 16:20:53.276
2447,rfid,wolverine,2025-04-04 16:20:53.544
2448,innerIR,-,2025-04-04 16:20:54.605
2449,outerIR,-,2025-04-04 16:21:45.415
2450,innerIR,-,2025-04-04 16:21:46.543
2451,outerIR,-,2025-04-04 16:21:48.961
2452,innerIR,-,2025-04-04 16:21:49.281
2453,innerIR,-,2025-04-04 16:21:53.903
2454,innerIR,-,2025-04-04 16:21:58.839
2455,innerIR,-,2025-04-04 16:22:00.515
2456,innerIR,-,2025-04-04 16:22:01.939
2457,innerIR,-,2025-04-04 16:22:04.365
2458,outerIR,-,2025-04-04 16:22:05.291
2459,innerIR,-,2025-04-04 16:22:06.009
2460,outerIR,-,2025-04-04 16:22:06.426
2461,outerIR,-,2025-04-04 16:22:09.646
2462,outerIR,-,2025-04-04 16:24:21.521
2463,outerIR,-,2025-04-04 16:24:22.144
2464,outerIR,-,2025-04-04 16:24:27.371
2465,outerIR,-,2025-04-04 16:24:28.398
2466,innerIR,-,2025-04-04 16:24:29.313
2467,outerIR,-,2025-04-04 16:24:31.737
2468,innerIR,-,2025-04-04 16:24:33.564
2469,outerIR,-,2025-04-04 16:24:33.782
2470,innerIR,-,2025-04-04 16:24:34.402
2471,outerIR,-,2025-04-04 16:24:35.919
2472,innerIR,-,2025-04-04 16:24:36.637
2473,rfid,wolverine,2025-04-04 16:24:36.678
2474,innerIR,-,2025-04-04 16:24:37.555
2475,outerIR,-,2025-04-04 16:24:37.977
2476,innerIR,-,2025-04-04 16:24:38.394
2477,innerIR,-,2025-04-04 16:24:38.708
2478,innerIR,-,2025-04-04 16:24:43.032
2479,outerIR,-,2025-04-04 16:24:43.253
2480,rfid,wolverine,2025-04-04 16:24:43.403
2481,rfid,wolverine,2025-04-04 16:24:43.521
2482,rfid,wolverine,2025-04-04 16:24:43.643
2483,innerIR,-,2025-04-04 16:24:43.971
2484,outerIR,-,2025-04-04 16:24:44.593
2485,outerIR,-,2025-04-04 16:24:47.010
2486,outerIR,-,2025-04-04 16:25:05.267
2487,outerIR,-,2025-04-04 16:25:06.093
2488,innerIR,-,2025-04-04 16:25:07.710
2489,innerIR,-,2025-04-04 16:25:08.228
2490,outerIR,-,2025-04-04 16:25:10.645
2491,outerIR,-,2025-04-04 16:25:11.868
2492,outerIR,-,2025-04-04 16:25:12.924
2493,outerIR,-,2025-04-04 16:25:13.847
2494,outerIR,-,2025-04-04 16:25:33.200
2495,innerIR,-,2025-04-04 16:25:34.525
2496,rfid,wolverine,2025-04-04 16:25:35.036
2497,rfid,wolverine,2025-04-04 16:25:35.159
2498,rfid,wolverine,2025-04-04 16:25:35.378
2499,outerIR,-,2025-04-04 16:25:35.646
2500,outerIR,-,2025-04-04 16:25:36.564
2501,outerIR,-,2025-04-04 16:25:37.182
2502,innerIR,-,2025-04-04 16:25:37.300
2503,outerIR,-,2025-04-04 16:25:37.513
2504,innerIR,-,2025-04-04 16:25:39.533
2505,innerIR,-,2025-04-04 16:25:39.850
2506,outerIR,-,2025-04-04 16:25:40.573
2507,innerIR,-,2025-04-04 16:25:41.391
2508,innerIR,-,2025-04-04 16:25:43.316
2509,outerIR,-,2025-04-04 16:25:43.836
2510,innerIR,-,2025-04-04 16:25:43.958
2511,outerIR,-,2025-04-04 16:25:47.380
2512,innerIR,-,2025-04-04 16:25:47.604
2513,outerIR,-,2025-04-04 16:25:48.222
2514,innerIR,-,2025-04-04 16:26:07.574
2515,outerIR,-,2025-04-04 16:26:08.205
2516,innerIR,-,2025-04-04 16:26:08.519
2517,outerIR,-,2025-04-04 16:26:31.583
2518,innerIR,-,2025-04-04 16:26:33.411
2519,outerIR,-,2025-04-04 16:26:35.235
2520,innerIR,-,2025-04-04 16:26:40.164
2521,outerIR,-,2025-04-04 16:26:40.591
2522,outerIR,-,2025-04-04 16:26:47.316
2523,outerIR,-,2025-04-04 16:26:50.750
2524,outerIR,-,2025-04-04 16:26:51.479
2525,outerIR,-,2025-04-04 16:26:54.304
2526,innerIR,-,2025-04-04 16:26:54.724
2527,innerIR,-,2025-04-04 16:26:56.641
2528,outerIR,-,2025-04-04 16:26:56.758
2529,outerIR,-,2025-04-04 16:27:25.229
2530,outerIR,-,2025-04-04 16:27:25.454
2531,innerIR,-,2025-04-04 16:27:26.570
2532,outerIR,-,2025-04-04 16:27:53.036
2533,rfid,lemon,2025-04-04 16:27:53.901
2534,rfid,lemon,2025-04-04 16:27:54.017
2535,innerIR,-,2025-04-04 16:27:54.062
2536,rfid,lemon,2025-04-04 16:27:54.135
2537,rfid,lemon,2025-04-04 16:27:54.256
2538,rfid,lemon,2025-04-04 16:27:54.479
2539,rfid,lemon,2025-04-04 16:27:54.598
2540,rfid,lemon,2025-04-04 16:27:54.720
2541,rfid,lemon,2025-04-04 16:27:54.839
2542,rfid,lemon,2025-04-04 16:27:54.958
2543,rfid,lemon,2025-04-04 16:27:55.075
2544,rfid,lemon,2025-04-04 16:27:55.194
2545,rfid,lemon,2025-04-04 16:27:55.315
2546,rfid,lemon,2025-04-04 16:27:55.530
2547,rfid,lemon,2025-04-04 16:27:55.747
2548,rfid,lemon,2025-04-04 16:27:55.867
2549,rfid,lemon,2025-04-04 16:27:55.983
2550,rfid,lemon,2025-04-04 16:27:56.099
2551,rfid,lemon,2025-04-04 16:27:56.226
2552,rfid,lemon,2025-04-04 16:27:56.345
2553,rfid,lemon,2025-04-04 16:27:56.463
2554,rfid,lemon,2025-04-04 16:27:56.584
2555,rfid,lemon,2025-04-04 16:27:56.699
2556,rfid,lemon,2025-04-04 16:27:56.817
2557,rfid,lemon,2025-04-04 16:27:56.936
2558,rfid,lemon,2025-04-04 16:27:57.052
2559,rfid,lemon,2025-04-04 16:27:57.167
2560,rfid,lemon,2025-04-04 16:27:57.286
2561,rfid,lemon,2025-04-04 16:27:57.401
2562,rfid,lemon,2025-04-04 16:27:57.620
2563,rfid,lemon,2025-04-04 16:27:57.736
2564,rfid,lemon,2025-04-04 16:27:57.863
2565,rfid,lemon,2025-04-04 16:27:57.995
2566,rfid,lemon,2025-04-04 16:27:58.112
2567,rfid,lemon,2025-04-04 16:27:58.228
2568,rfid,lemon,2025-04-04 16:27:58.343
2569,rfid,lemon,2025-04-04 16:27:58.462
2570,rfid,lemon,2025-04-04 16:27:58.581
2571,rfid,lemon,2025-04-04 16:27:58.702
2572,rfid,lemon,2025-04-04 16:27:58.821
2573,rfid,lemon,2025-04-04 16:27:58.937
2574,rfid,lemon,2025-04-04 16:27:59.053
2575,rfid,lemon,2025-04-04 16:27:59.184
2576,rfid,lemon,2025-04-04 16:27:59.299
2577,rfid,lemon,2025-04-04 16:27:59.415
2578,rfid,lemon,2025-04-04 16:27:59.631
2579,rfid,lemon,2025-04-04 16:27:59.747
2580,rfid,lemon,2025-04-04 16:27:59.863
2581,rfid,lemon,2025-04-04 16:27:59.991
2582,rfid,lemon,2025-04-04 16:28:00.115
2583,rfid,lemon,2025-04-04 16:28:00.231
2584,rfid,lemon,2025-04-04 16:28:00.346
2585,rfid,lemon,2025-04-04 16:28:00.463
2586,rfid,lemon,2025-04-04 16:28:00.578
2587,rfid,lemon,2025-04-04 16:28:00.696
2588,rfid,lemon,2025-04-04 16:28:00.912
2589,rfid,lemon,2025-04-04 16:28:01.230
2590,rfid,lemon,2025-04-04 16:28:01.649
2591,rfid,lemon,2025-04-04 16:28:01.764
2592,rfid,lemon,2025-04-04 16:28:01.879
2593,rfid,lemon,2025-04-04 16:28:02.005
2594,rfid,lemon,2025-04-04 16:28:02.221
2595,rfid,lemon,2025-04-04 16:28:02.340
2596,outerIR,-,2025-04-04 16:28:27.047
2597,innerIR,-,2025-04-04 16:28:27.774
